date,usd_news_volume,eur_news_volume,gbp_news_volume,jpy_news_volume
2017-12-03,20.5696,17.5139,0.0,19.4037
2017-12-04,1.1149,12.4606,0.0,0.3012
2017-12-05,4.7101,0.0,0.0,4.8415
2017-12-06,2.3215,0.0,0.0,3.3945
2017-12-07,3.772,0.7624,0.0,3.6585
2017-12-08,0.9823,0.6767,0.0,0.0
2017-12-09,8.3505,15.8588,0.0,16.5655
2017-12-10,19.7468,12.5339,0.0,13.6247
2017-12-11,0.0,0.0,0.0,1.6842
2017-12-12,0.0,2.8981,0.0,0.0
2017-12-13,0.0,6.6162,0.0,0.0
2017-12-14,9.3393,0.0,0.0003,7.7047
2017-12-15,4.6318,0.0,0.0,0.0
2017-12-16,13.0222,15.8345,0.0,9.8767
2017-12-17,13.0192,10.1756,0.0,14.5076
2017-12-18,0.0,9.1861,0.0,0.0
2017-12-19,11.5938,0.0,0.0,0.0
2017-12-20,2.6983,0.5821,0.0002,1.314
2017-12-21,2.8028,3.4327,0.0,0.0
2017-12-22,6.1847,0.0,0.0,0.0
2017-12-23,15.9594,5.5326,0.0,25.0359
2017-12-24,13.4703,12.6222,0.0,17.0628
2017-12-25,13.7837,19.9127,0.0,11.0326
2017-12-26,1.1512,0.0,0.0,3.6003
2017-12-27,1.6222,0.0,0.0,4.6449
2017-12-28,5.0522,6.0424,0.0,6.3861
2017-12-29,2.843,0.9294,0.0,1.9475
2017-12-30,18.4287,12.2147,0.0,19.648
2017-12-31,14.3619,15.5127,0.0,4.5732
2018-01-01,15.1586,0.059,0.0,9.4839
2018-01-02,0.0,0.1399,0.0,1.6759
2018-01-03,4.5952,0.0822,0.0002,1.6618
2018-01-04,1.8412,0.144,0.0,0.0
2018-01-05,5.0988,0.1775,0.0002,1.4059
2018-01-06,0.2842,0.0331,0.0,11.6463
2018-01-07,25.2073,0.0787,0.0,13.3807
2018-01-08,0.0,0.1627,0.0002,5.6405
2018-01-09,6.819,0.1591,0.0,5.8227
2018-01-10,0.0,0.1189,0.0003,0.0
2018-01-11,4.07,0.1514,0.0,0.0
2018-01-12,0.0,0.2418,0.0,0.0
2018-01-13,11.6466,0.0787,0.0,14.6317
2018-01-14,24.3356,0.0518,0.0,11.476
2018-01-15,13.8121,0.1439,0.0,19.9687
2018-01-16,4.5134,0.1114,0.0,5.1632
2018-01-17,8.1165,0.1358,0.0,5.7966
2018-01-18,6.666,0.0977,0.0,0.0
2018-01-19,3.6481,0.095,0.0,8.7324
2018-01-20,16.5903,0.079,0.0,0.6646
2018-01-21,26.7825,0.084,0.0,18.9357
2018-01-22,2.2816,0.1596,0.0,7.2412
2018-01-23,3.6703,0.0986,0.0,0.5028
2018-01-24,8.4212,0.1318,0.0,9.5325
2018-01-25,8.8451,0.1627,0.0,3.002
2018-01-26,8.5728,0.116,0.0,2.9498
2018-01-27,17.9591,0.049,0.0,16.4631
2018-01-28,9.0504,0.1645,0.0,30.6983
2018-01-29,14.5574,0.0832,0.0,13.1124
2018-01-30,1.9501,0.1608,0.0,11.1875
2018-01-31,7.4955,0.1704,0.0,1.4183
2018-02-01,2.1158,0.105,0.0002,6.6051
2018-02-02,10.7874,0.0962,0.0,7.0425
2018-02-03,16.4093,0.026,0.0,18.876
2018-02-04,16.3723,0.0612,0.0,15.4678
2018-02-05,40.4237,0.1626,0.0,32.6915
2018-02-06,36.403,0.1059,0.0,28.7401
2018-02-07,27.543,0.1912,0.0,21.0282
2018-02-08,31.8452,0.1462,0.0008,33.822
2018-02-09,31.9041,0.103,0.0,22.7882
2018-02-10,20.7128,0.0343,0.0,14.9029
2018-02-11,8.6274,0.043,0.0,18.5178
2018-02-12,25.3799,0.0687,0.0004,22.1277
2018-02-13,25.0286,0.0401,0.0,19.5683
2018-02-14,12.2715,0.1205,0.0,14.7757
2018-02-15,20.4611,0.0893,0.0,17.0685
2018-02-16,13.281,0.0711,0.0,8.4954
2018-02-17,15.3933,0.0403,0.0002,16.0687
2018-02-18,13.9001,0.0492,0.0003,21.3532
2018-02-19,14.8434,0.1663,0.0,17.6337
2018-02-20,10.0999,0.1349,0.0,15.87
2018-02-21,7.5924,0.1204,0.0002,17.9913
2018-02-22,20.9977,0.0823,0.0,15.2876
2018-02-23,5.7584,0.1124,0.0002,13.7612
2018-02-24,9.8085,0.039,0.0,4.6458
2018-02-25,3.9985,0.0326,0.0,6.9982
2018-02-26,5.8603,0.1112,0.0,14.0792
2018-02-27,6.233,0.0793,0.0,5.322
2018-02-28,22.7716,0.118,0.0005,16.5692
2018-03-01,23.1728,0.1169,0.0007,16.3635
2018-03-02,10.7673,0.1247,0.0003,9.2271
2018-03-03,26.0276,0.0626,0.0,16.5137
2018-03-04,19.6743,0.1514,0.0,15.7706
2018-03-05,11.4146,0.2302,0.0,23.5905
2018-03-06,0.0387,0.1065,0.0,9.4116
2018-03-07,23.1746,0.0954,0.0,18.9205
2018-03-08,3.1133,0.1277,0.0,11.8233
2018-03-09,0.0,0.0817,0.0,4.1728
2018-03-10,19.8783,0.0492,0.0,18.7617
2018-03-11,26.9642,0.0518,0.0,17.5942
2018-03-12,15.9492,0.1136,0.0,9.2071
2018-03-13,12.6224,0.1072,0.0,11.1343
2018-03-14,13.9731,0.1712,0.0,8.0144
2018-03-15,14.3962,0.0797,0.0,6.0002
2018-03-16,12.8497,0.1528,0.0003,12.8523
2018-03-17,16.1714,0.0572,0.0,13.6458
2018-03-18,15.2865,0.0346,0.0,14.365
2018-03-19,13.1201,0.0824,0.0003,14.8321
2018-03-20,8.5483,0.0535,0.0,13.6446
2018-03-21,10.4525,0.0579,0.0,4.7092
2018-03-22,10.8418,0.1399,0.0008,25.7379
2018-03-23,20.8951,0.0759,0.0002,21.9927
2018-03-24,9.8225,0.045,0.0,13.7522
2018-03-25,9.2475,0.0281,0.0,16.9197
2018-03-26,17.0653,0.108,0.0002,17.3486
2018-03-27,25.1245,0.0917,0.0,21.9998
2018-03-28,23.2592,0.0537,0.0,21.3575
2018-03-29,6.8722,0.0505,0.0,18.3139
2018-03-30,9.8173,0.028,0.0,21.5204
2018-03-31,19.4693,0.0183,0.0,19.1836
2018-04-01,9.853,0.0231,0.0,13.963
2018-04-02,18.5641,0.0362,0.0002,14.0728
2018-04-03,19.0113,0.0715,0.0,24.6
2018-04-04,10.0053,0.1064,0.0,13.6584
2018-04-05,13.8511,0.0844,0.0,10.9587
2018-04-06,10.1212,0.0438,0.0003,8.1077
2018-04-07,11.7586,0.0177,0.0,16.4578
2018-04-08,16.3644,0.028,0.0,15.5099
2018-04-09,9.207,0.0837,0.0,9.5964
2018-04-10,17.6069,0.0682,0.0,17.6709
2018-04-11,14.9936,0.0529,0.0001,12.6008
2018-04-12,15.4749,0.0867,0.0,26.164
2018-04-13,12.3636,0.0648,0.0,8.3972
2018-04-14,21.5862,0.0561,0.0,12.5895
2018-04-15,15.3916,0.0338,0.0,10.3916
2018-04-16,7.9413,0.0741,0.0002,16.4778
2018-04-17,8.9188,0.1735,0.0,6.4434
2018-04-18,11.4996,0.1244,0.0,5.1586
2018-04-19,9.5169,0.1758,0.0,12.8074
2018-04-20,10.7264,0.0912,0.0,3.6217
2018-04-21,11.2555,0.0452,0.0,17.891
2018-04-22,11.451,0.0438,0.0,23.6725
2018-04-23,2.7762,0.1307,0.0002,12.6223
2018-04-24,20.8213,0.0793,0.0,15.2629
2018-04-25,5.6094,0.0579,0.0,16.179
2018-04-26,6.1888,0.1753,0.0,18.2018
2018-04-27,4.9328,0.1465,0.0,14.5743
2018-04-28,19.2401,0.056,0.0,16.9638
2018-04-29,13.2907,0.0368,0.0,19.2849
2018-04-30,15.4705,0.0955,0.0,4.8021
2018-05-01,5.2661,0.0937,0.0,12.515
2018-05-02,10.6812,0.1722,0.0,4.2584
2018-05-03,5.0143,0.153,0.0,7.3559
2018-05-04,18.3804,0.1058,0.0,0.0
2018-05-05,8.8275,0.0302,0.0002,16.7726
2018-05-06,16.3146,0.041,0.0,11.5461
2018-05-07,10.7963,0.0727,0.0003,13.1832
2018-05-08,9.6421,0.0529,0.0003,9.524
2018-05-09,4.8927,0.0466,0.0,11.4396
2018-05-10,4.9117,0.1036,0.0007,0.1429
2018-05-11,4.9913,0.1175,0.0,9.9642
2018-05-12,14.0305,0.0405,0.0005,25.2947
2018-05-13,19.5849,0.0432,0.0,18.5863
2018-05-14,16.2056,0.0936,0.0,9.1047
2018-05-15,4.6769,0.1122,0.0003,8.3123
2018-05-16,0.0,0.1048,0.0,3.1958
2018-05-17,5.3914,0.0868,0.0,9.6387
2018-05-18,18.7177,0.1077,0.0,0.0
2018-05-19,10.7471,0.0382,0.0,12.6767
2018-05-20,22.961,0.0822,0.0003,5.9102
2018-05-21,13.7454,0.1658,0.0,1.8386
2018-05-22,2.7793,0.1176,0.0009,8.7575
2018-05-23,7.522,0.2531,0.0,7.2041
2018-05-24,12.7511,0.1261,0.0012,4.8637
2018-05-25,3.6516,0.1045,0.0007,6.3993
2018-05-26,13.7476,0.0887,0.0,5.3361
2018-05-27,11.8571,0.1722,0.0,12.9027
2018-05-28,9.6917,0.3044,0.0,11.3587
2018-05-29,7.4674,0.3577,0.0002,7.4185
2018-05-30,1.7661,0.3034,0.0,10.8837
2018-05-31,8.7224,0.3647,0.0,4.2495
2018-06-01,2.0237,0.3431,0.0,2.8502
2018-06-02,15.9344,0.2473,0.0,4.3301
2018-06-03,6.986,0.2116,0.0,13.2948
2018-06-04,6.549,0.1785,0.0,0.0
2018-06-05,8.6,0.1428,0.0,4.8284
2018-06-06,0.0,0.1534,0.0003,0.0
2018-06-07,5.9355,0.1696,0.0003,4.588
2018-06-08,10.2716,0.1079,0.0,3.4098
2018-06-09,8.7173,0.0839,0.0,23.1257
2018-06-10,23.1283,0.1346,0.0,17.2516
2018-06-11,6.4595,0.1781,0.0002,0.0
2018-06-12,0.8257,0.1008,0.0,0.0
2018-06-13,4.8877,0.107,0.0002,5.4426
2018-06-14,6.8433,0.1969,0.0,0.0
2018-06-15,4.2413,0.1951,0.0,0.0
2018-06-16,17.4592,0.0924,0.0,21.5132
2018-06-17,10.1621,0.099,0.0,18.3666
2018-06-18,5.1568,0.1181,0.0005,6.9149
2018-06-19,0.0,0.2554,0.0002,2.6874
2018-06-20,4.4065,0.174,0.0,7.101
2018-06-21,2.9584,0.2074,0.0,3.9561
2018-06-22,2.6174,0.4461,0.0005,7.3193
2018-06-23,20.9459,0.1045,0.0,10.1625
2018-06-24,20.222,0.0605,0.0,22.3469
2018-06-25,14.181,0.1013,0.0,3.2841
2018-06-26,3.7567,0.1245,0.0008,15.3796
2018-06-27,10.3418,0.1101,0.001,12.1184
2018-06-28,16.5482,0.1853,0.0002,8.0353
2018-06-29,10.1579,0.2017,0.0,10.2844
2018-06-30,26.3621,0.0623,0.0,18.4322
2018-07-01,16.7321,0.0704,0.0,21.5992
2018-07-02,9.7434,0.1366,0.0,10.3489
2018-07-03,7.9718,0.1169,0.0,5.0639
2018-07-04,15.4332,0.1208,0.0,15.0436
2018-07-05,7.1642,0.0825,0.0,17.0105
2018-07-06,9.2917,0.0637,0.0,12.4896
2018-07-07,19.549,0.0325,0.0,19.3093
2018-07-08,10.8355,0.0308,0.0,18.7439
2018-07-09,0.0,0.0992,0.0,8.3239
2018-07-10,0.0,0.0809,0.0002,10.5524
2018-07-11,8.6446,0.071,0.0,3.8215
2018-07-12,0.0,0.1585,0.0,0.0
2018-07-13,0.0,0.0668,0.0,4.4783
2018-07-14,16.7084,0.0206,0.0,10.6776
2018-07-15,27.2305,0.0258,0.0004,9.4904
2018-07-16,4.9866,0.1033,0.0,1.4156
2018-07-17,8.1625,0.0686,0.0002,16.3967
2018-07-18,4.4336,0.094,0.0,4.7051
2018-07-19,4.5769,0.0575,0.0,6.8809
2018-07-20,9.6532,0.0676,0.0,0.0
2018-07-21,13.3141,0.0555,0.0,5.5467
2018-07-22,16.1024,0.0192,0.0003,10.6702
2018-07-23,6.34,0.0442,0.0,11.9225
2018-07-24,1.1055,0.0849,0.0,6.1173
2018-07-25,9.243,0.0581,0.0,7.2758
2018-07-26,3.2041,0.0965,0.0,7.7717
2018-07-27,1.5102,0.0722,0.0002,2.3322
2018-07-28,17.448,0.0185,0.0,21.7053
2018-07-29,10.2731,0.0349,0.0,11.6014
2018-07-30,7.1022,0.1094,0.0,13.9924
2018-07-31,4.9714,0.1441,0.0,7.2285
2018-08-01,10.8816,0.1066,0.0,0.0
2018-08-02,6.5203,0.0784,0.0021,0.4068
2018-08-03,3.2739,0.0769,0.0,0.0
2018-08-04,18.8543,0.0292,0.0,20.5819
2018-08-05,21.7165,0.02,0.0,14.6418
2018-08-06,5.685,0.0806,0.0,0.0
2018-08-07,2.4855,0.0419,0.0,4.3125
2018-08-08,0.0,0.0348,0.0003,0.0
2018-08-09,0.0,0.0302,0.0002,0.0
2018-08-10,3.9395,0.1223,0.0002,13.8555
2018-08-11,11.7179,0.044,0.0,15.3019
2018-08-12,13.8306,0.0298,0.0,13.2983
2018-08-13,7.9515,0.0724,0.0002,5.6711
2018-08-14,8.3181,0.124,0.0,0.0
2018-08-15,7.1254,0.0424,0.0002,0.9552
2018-08-16,8.2925,0.1023,0.0,12.2845
2018-08-17,5.081,0.1182,0.0,2.3893
2018-08-18,4.8881,0.0475,0.0,14.8758
2018-08-19,10.0688,0.0965,0.0003,4.5438
2018-08-20,3.8343,0.2538,0.0,0.0
2018-08-21,0.0,0.0927,0.0,8.1068
2018-08-22,7.2281,0.0577,0.0002,6.117
2018-08-23,12.0997,0.1086,0.0003,13.2128
2018-08-24,9.9687,0.0631,0.0004,10.5897
2018-08-25,13.6983,0.0243,0.0,13.6119
2018-08-26,22.2191,0.0425,0.0,17.1302
2018-08-27,4.8494,0.0721,0.0,2.523
2018-08-28,2.8829,0.0536,0.0002,14.8424
2018-08-29,1.1614,0.0549,0.0,9.9735
2018-08-30,4.4564,0.0795,0.0002,6.8172
2018-08-31,3.1169,0.1271,0.0,6.0598
2018-09-01,15.6175,0.0384,0.0,21.9897
2018-09-02,15.5683,0.0508,0.0,17.6634
2018-09-03,14.7807,0.0868,0.0,22.5586
2018-09-04,7.6504,0.0782,0.0,0.0
2018-09-05,12.4386,0.0759,0.0,8.7915
2018-09-06,12.2393,0.0592,0.0002,4.9143
2018-09-07,0.3797,0.0906,0.0,16.5861
2018-09-08,1.9959,0.0495,0.0,22.4975
2018-09-09,19.4371,0.0401,0.0,14.9296
2018-09-10,0.0,0.0719,0.0,14.5034
2018-09-11,4.4234,0.0881,0.0003,14.4628
2018-09-12,0.0,0.1017,0.0,5.8105
2018-09-13,0.0,0.1265,0.0038,16.7512
2018-09-14,6.691,0.0997,0.0,3.827
2018-09-15,18.5612,0.0461,0.0003,13.6929
2018-09-16,11.8829,0.0293,0.0,19.0948
2018-09-17,0.0,0.1003,0.0003,4.4037
2018-09-18,2.2314,0.0665,0.0003,5.3893
2018-09-19,5.5076,0.0538,0.0003,10.5958
2018-09-20,0.0,0.071,0.0002,3.7127
2018-09-21,4.3702,0.0895,0.0,0.0
2018-09-22,14.6889,0.0384,0.0,16.6021
2018-09-23,17.6619,0.0316,0.0,11.284
2018-09-24,4.7583,0.0779,0.0,8.4868
2018-09-25,0.0,0.0452,0.0,7.9405
2018-09-26,11.0814,0.0776,0.0005,12.4556
2018-09-27,3.6533,0.1219,0.0,8.9836
2018-09-28,3.9151,0.1767,0.0,9.5029
2018-09-29,10.0991,0.0463,0.0,11.42
2018-09-30,12.5491,0.064,0.0,18.7854
2018-10-01,0.0,0.1806,0.0,13.7308
2018-10-02,3.0918,0.193,0.0,0.5132
2018-10-03,11.9168,0.168,0.0002,12.357
2018-10-04,0.0474,0.1006,0.0,4.1601
2018-10-05,0.0,0.0942,0.0002,3.4628
2018-10-06,22.1213,0.0966,0.0,16.2465
2018-10-07,13.7188,0.0466,0.0,18.345
2018-10-08,5.5601,0.0903,0.0,13.4643
2018-10-09,14.4585,0.1206,0.0007,4.4502
2018-10-10,15.7619,0.0676,0.0,20.9626
2018-10-11,30.6664,0.1033,0.0002,18.1086
2018-10-12,19.9362,0.1288,0.0,9.102
2018-10-13,12.3259,0.081,0.0003,10.1218
2018-10-14,25.552,0.0405,0.0,11.011
2018-10-15,13.5044,0.0698,0.0002,19.1409
2018-10-16,15.24,0.1007,0.0003,17.2906
2018-10-17,12.7269,0.1026,0.0,3.8644
2018-10-18,21.3557,0.119,0.0,16.6068
2018-10-19,22.4235,0.1262,0.0,8.7324
2018-10-20,14.9255,0.1265,0.0,17.9109
2018-10-21,10.9984,0.0572,0.0,11.6518
2018-10-22,16.5759,0.1608,0.0002,9.0194
2018-10-23,12.3422,0.1777,0.0005,19.7291
2018-10-24,31.9432,0.1515,0.0003,18.9417
2018-10-25,21.1857,0.1589,0.0,18.9232
2018-10-26,18.5949,0.1191,0.0002,9.3215
2018-10-27,15.6889,0.077,0.0,19.4982
2018-10-28,8.0298,0.0416,0.0,18.87
2018-10-29,16.2976,0.1215,0.0,21.183
2018-10-30,25.3223,0.1936,0.0,11.6823
2018-10-31,13.1533,0.1595,0.0005,22.4846
2018-11-01,8.6336,0.0728,0.0007,10.5368
2018-11-02,16.7825,0.1237,0.0042,11.8325
2018-11-03,20.694,0.0508,0.0005,26.3257
2018-11-04,18.3602,0.0475,0.0003,11.2473
2018-11-05,19.6913,0.1484,0.0004,18.4221
2018-11-06,10.8591,0.1419,0.0,17.4536
2018-11-07,2.7074,0.0801,0.0,11.7673
2018-11-08,17.8126,0.1325,0.0,11.7159
2018-11-09,9.5627,0.1094,0.0002,13.058
2018-11-10,13.5113,0.0409,0.0,16.1252
2018-11-11,21.4064,0.0432,0.0,14.5059
2018-11-12,18.1584,0.0925,0.0,22.9337
2018-11-13,17.0721,0.1214,0.0005,8.2294
2018-11-14,27.29,0.1584,0.0003,21.5723
2018-11-15,11.5207,0.0944,0.0,18.85
2018-11-16,16.8758,0.1539,0.0,15.7286
2018-11-17,15.0505,0.0787,0.0,20.3504
2018-11-18,16.1084,0.1233,0.0,14.3025
2018-11-19,22.5438,0.1516,0.0,5.5566
2018-11-20,20.6765,0.096,0.0002,17.7759
2018-11-21,18.5446,0.1533,0.0003,10.8972
2018-11-22,20.128,0.1518,0.0002,11.1062
2018-11-23,15.0073,0.1446,0.0,10.62
2018-11-24,10.5694,0.0809,0.0,12.3787
2018-11-25,9.5414,0.0992,0.0,11.7823
2018-11-26,3.4381,0.1062,0.0,1.382
2018-11-27,23.7141,0.0723,0.0002,16.9341
2018-11-28,7.1964,0.0879,0.0005,23.814
2018-11-29,12.0141,0.0806,0.0016,16.1515
2018-11-30,10.7573,0.137,0.0,11.1268
2018-12-01,16.3025,0.0616,0.0,14.4917
2018-12-02,18.8442,0.055,0.0,12.6605
2018-12-03,14.2276,0.118,0.0,10.3754
2018-12-04,12.8562,0.1791,0.0003,15.5865
2018-12-05,13.9299,0.1043,0.0,10.5602
2018-12-06,17.7963,0.0807,0.0,24.7979
2018-12-07,17.9136,0.0754,0.0,11.7213
2018-12-08,22.8022,0.0398,0.0,18.3571
2018-12-09,17.2203,0.0501,0.0,14.2595
2018-12-10,22.0292,0.076,0.0,27.859
2018-12-11,20.4728,0.095,0.0,18.8627
2018-12-12,22.6179,0.0898,0.0,14.951
2018-12-13,16.5543,0.1765,0.0,14.4107
2018-12-14,10.4975,0.2517,0.0,17.1812
2018-12-15,16.7639,0.1093,0.0,9.0515
2018-12-16,11.5087,0.0713,0.0,10.9311
2018-12-17,18.2679,0.1195,0.0004,11.9862
2018-12-18,25.284,0.0815,0.0004,17.7373
2018-12-19,28.5436,0.0883,0.0,22.8217
2018-12-20,26.2654,0.0641,0.0003,27.6599
2018-12-21,30.0554,0.0384,0.0002,18.6146
2018-12-22,23.2765,0.0199,0.0,14.0794
2018-12-23,15.9692,0.0644,0.0,17.5825
2018-12-24,49.623,0.0505,0.0,35.8
2018-12-25,17.593,0.0189,0.0,11.5965
2018-12-26,20.1153,0.045,0.0,26.8583
2018-12-27,32.074,0.0623,0.0,25.6035
2018-12-28,28.0105,0.1071,0.0,22.921
2018-12-29,21.2142,0.0791,0.0,15.6346
2018-12-30,18.1314,0.0606,0.0,26.3039
2018-12-31,21.4423,0.1172,0.0,18.4161
2019-01-01,0.0,0.0769,0.0,13.1748
2019-01-02,0.0,0.1152,0.0,18.8849
2019-01-03,0.0,0.0912,0.0,18.7386
2019-01-04,0.0,0.1885,0.0,22.1329
2019-01-05,0.0003,0.0395,0.0,2.911
2019-01-06,0.0,0.0404,0.0,12.1102
2019-01-07,0.0,0.1189,0.0,20.7605
2019-01-08,0.0,0.1252,0.0,13.934
2019-01-09,0.0004,0.1351,0.0,10.6341
2019-01-10,0.0004,0.1049,0.0002,16.2894
2019-01-11,0.0,0.0886,0.0,16.8363
2019-01-12,0.0,0.0415,0.0,15.8186
2019-01-13,0.0003,0.0305,0.0,10.7594
2019-01-14,0.0,0.1126,0.0,15.782
2019-01-15,0.0,0.1583,0.0,10.8518
2019-01-16,0.0002,0.076,0.0002,17.1862
2019-01-17,0.0,0.0877,0.0007,19.5441
2019-01-18,0.0002,0.0659,0.0002,0.0
2019-01-19,0.0003,0.0312,0.0,15.3208
2019-01-20,0.0,0.0418,0.0,6.0868
2019-01-21,0.0,0.1388,0.0,26.9744
2019-01-22,0.0,0.1128,0.0,13.5125
2019-01-23,0.0,0.0677,0.0,17.8447
2019-01-24,0.0,0.1558,0.0002,13.0797
2019-01-25,0.0,0.1023,0.0002,7.2422
2019-01-26,0.0,0.0491,0.0,10.1552
2019-01-27,0.0,0.0478,0.0003,22.6939
2019-01-28,0.0,0.1349,0.0,18.0088
2019-01-29,0.0,0.0838,0.0,23.3005
2019-01-30,0.0002,0.0997,0.0,11.8612
2019-01-31,0.0003,0.1896,0.0002,11.5416
2019-02-01,0.0004,0.1509,0.0002,8.1814
2019-02-02,0.0,0.0542,0.0,13.3301
2019-02-03,0.0,0.0552,0.0,9.556
2019-02-04,0.0,0.1018,0.0,9.3799
2019-02-05,0.0012,0.1098,0.0,4.7961
2019-02-06,0.0002,0.1003,0.0,10.6936
2019-02-07,0.0007,0.1968,0.0028,10.6801
2019-02-08,0.0,0.1456,0.0,10.3847
2019-02-09,0.0,0.0551,0.0,23.1411
2019-02-10,0.0003,0.0321,0.0,14.5769
2019-02-11,0.0011,0.1119,0.0002,13.0698
2019-02-12,0.0,0.0947,0.0007,18.8096
2019-02-13,0.0002,0.1072,0.0,15.3842
2019-02-14,0.0,0.1216,0.0,15.392
2019-02-15,0.0,0.0915,0.0002,6.3116
2019-02-16,0.0,0.0445,0.0,15.9137
2019-02-17,0.0,0.0405,0.0,8.1741
2019-02-18,0.0,0.0683,0.0,17.26
2019-02-19,0.0,0.0847,0.0,9.1765
2019-02-20,0.0007,0.0622,0.0,6.7519
2019-02-21,0.0002,0.0998,0.0,12.3691
2019-02-22,0.0005,0.0962,0.0002,0.0
2019-02-23,0.0,0.036,0.0,22.9398
2019-02-24,0.0003,0.0335,0.0,19.2743
2019-02-25,0.0005,0.0606,0.0,7.4103
2019-02-26,0.0002,0.0526,0.0,7.4549
2019-02-27,0.0,0.0872,0.0,9.9625
2019-02-28,0.0005,0.0917,0.0002,15.2725
2019-03-01,0.0,0.132,0.0,6.5312
2019-03-02,0.0,0.0741,0.0,15.4856
2019-03-03,0.0,0.0867,0.0,14.8561
2019-03-04,0.0,0.0959,0.0,16.3744
2019-03-05,0.0005,0.1294,0.0002,5.7695
2019-03-06,0.0002,0.133,0.0,8.8259
2019-03-07,0.0002,0.2026,0.0,17.4463
2019-03-08,0.0,0.1883,0.0,10.13
2019-03-09,0.0006,0.0544,0.0,20.4508
2019-03-10,0.0,0.0462,0.0,10.2091
2019-03-11,0.0,0.0968,0.0,6.03
2019-03-12,0.0005,0.0721,0.0,13.7172
2019-03-13,0.0,0.0896,0.0,2.4239
2019-03-14,0.0005,0.0858,0.0,5.1714
2019-03-15,0.0,0.0785,0.0,6.3684
2019-03-16,0.0,0.0454,0.0,9.8197
2019-03-17,0.0006,0.0735,0.0,12.6964
2019-03-18,0.0,0.1018,0.0,5.9473
2019-03-19,0.0003,0.0825,0.0002,6.2429
2019-03-20,0.0007,0.0632,0.0002,12.8871
2019-03-21,0.0002,0.0567,0.0009,13.812
2019-03-22,0.0004,0.149,0.0002,5.6992
2019-03-23,0.0,0.0471,0.0,15.3218
2019-03-24,0.0003,0.0564,0.0,18.1367
2019-03-25,0.0017,0.0786,0.0002,17.3574
2019-03-26,0.0,0.0526,0.0,11.1247
2019-03-27,0.0003,0.0894,0.0002,9.6259
2019-03-28,0.0003,0.1245,0.0003,10.5251
2019-03-29,0.0002,0.0712,0.0,9.5823
2019-03-30,0.0003,0.0479,0.0,10.1269
2019-03-31,0.0,0.0539,0.0,15.7295
2019-04-01,0.0005,0.1615,0.0,13.0878
2019-04-02,0.0,0.1021,0.0,4.7008
2019-04-03,0.0,0.1088,0.0,6.9015
2019-04-04,0.0,0.0923,0.0,4.8241
2019-04-05,0.0002,0.091,0.0,0.0
2019-04-06,0.0,0.0413,0.0,14.8684
2019-04-07,0.0,0.0436,0.0,16.2744
2019-04-08,0.0006,0.0719,0.0,2.9304
2019-04-09,0.0002,0.0983,0.0002,1.2153
2019-04-10,0.0003,0.1321,0.0,1.253
2019-04-11,0.0003,0.0862,0.0002,9.0963
2019-04-12,0.0002,0.1031,0.0,13.7647
2019-04-13,0.0,0.053,0.0,21.6776
2019-04-14,0.0,0.0513,0.0,8.0437
2019-04-15,0.0,0.0757,0.0,8.5967
2019-04-16,0.0,0.0664,0.0,0.8174
2019-04-17,0.0,0.0967,0.0002,1.7929
2019-04-18,0.0002,0.0847,0.0,1.701
2019-04-19,0.0,0.0421,0.0,18.2958
2019-04-20,0.0,0.0211,0.0,19.5617
2019-04-21,0.0,0.0287,0.0,14.2753
2019-04-22,0.0023,0.0344,0.0,4.0542
2019-04-23,0.0002,0.0722,0.0,6.5905
2019-04-24,0.0,0.0764,0.0005,8.2784
2019-04-25,0.0003,0.0642,0.0002,11.4692
2019-04-26,0.0,0.0636,0.0,0.0
2019-04-27,0.0,0.0536,0.0,14.8656
2019-04-28,0.0,0.0637,0.0,9.4253
2019-04-29,0.0,0.145,0.0,5.143
2019-04-30,0.0002,0.1834,0.0,4.2804
2019-05-01,0.0004,0.0676,0.0,7.4617
2019-05-02,0.0002,0.0922,0.0005,3.1801
2019-05-03,0.0008,0.0907,0.0,0.0
2019-05-04,0.0,0.0349,0.0,4.2933
2019-05-05,0.0,0.0485,0.0,14.1096
2019-05-06,0.0004,0.0982,0.0,6.4106
2019-05-07,0.0009,0.1395,0.0003,10.4612
2019-05-08,0.0007,0.0678,0.0,20.5624
2019-05-09,0.0,0.0715,0.0,9.2446
2019-05-10,0.0002,0.0684,0.0002,16.4655
2019-05-11,0.0,0.0425,0.0,22.8847
2019-05-12,0.0,0.0698,0.0,5.011
2019-05-13,0.0004,0.0597,0.0,15.9752
2019-05-14,0.0002,0.0625,0.0,10.1293
2019-05-15,0.0003,0.1099,0.0,0.0
2019-05-16,0.0003,0.0836,0.0,1.1385
2019-05-17,0.0007,0.0854,0.0,13.1473
2019-05-18,0.0003,0.0351,0.0,24.8615
2019-05-19,0.0,0.0651,0.0,19.2789
2019-05-20,0.0004,0.0878,0.0002,11.3666
2019-05-21,0.0,0.0987,0.0,7.7927
2019-05-22,0.0002,0.0773,0.0,16.0408
2019-05-23,0.0007,0.1268,0.0,21.319
2019-05-24,0.0007,0.0838,0.0,6.1888
2019-05-25,0.0003,0.042,0.0,4.7655
2019-05-26,0.0,0.0811,0.0,4.2745
2019-05-27,0.0004,0.0773,0.0,21.3749
2019-05-28,0.0005,0.0858,0.0,11.1311
